id,labels,nombre,apellido,telefono,dpi,fecha_nacimiento,id_cliente,nit,membresia,num_membresia,fecha_inicio,puesto,id_empleado,salario,planilla
670,Persona|Cliente,Aaron,Kennedy,+1-482-415-0050x84182,6392368528218,1961-08-04,390,1289125,False,,,,,,
671,Persona|Cliente,Emily,Brandt,+1-765-873-1310,3626132976201,1987-03-08,391,2716051,False,,,,,,
672,Persona|Cliente,Meghan,Sandoval,5467565761,9992647161111,1963-11-08,392,5217043,True,844792,,,,,
673,Persona|Cliente|Personal,Jared,Barron,+1-510-214-3819x440,7837010033261,2005-11-08,393,1981949,True,873956,2024-09-01,Cajero,282,12061.98,True
674,Persona|Cliente,Sean,Little,555.532.5724x78687,7405523512915,1972-04-11,394,7711059,True,756084,,,,,
675,Persona,Andrew,Mcintosh,001-374-321-1900x884,2305607781867,1975-09-14,,,,,,,,,
676,Persona|Personal,David,Williamson,+1-401-268-8349x338,1185303977305,1964-04-03,,,,,2023-08-24,Supervisor,283,12954.95,True
677,Persona|Cliente,Derrick,Stephens,+1-404-816-2761x23593,2843935866802,1983-01-01,395,6053216,False,,,,,,
678,Persona,Larry,Farley,001-470-837-0124x36403,3343136351457,1980-02-02,,,,,,,,,
679,Persona|Cliente|Personal,Jacob,Beck,208-685-9153,9568984233284,1982-10-26,396,8721359,True,454557,2024-04-25,Cajero,284,8363.28,True
680,Persona,Casey,Richardson,+1-606-707-1911x134,1281777428541,1971-07-04,,,,,,,,,
681,Persona|Cliente|Personal,Tamara,Wade,(929)788-1595x381,1735025291617,1985-01-07,397,4748337,True,876748,2024-04-15,Cajero,285,8618.64,False
682,Persona|Personal,Jessica,Myers,384.283.1635x61660,1143244829977,1966-01-21,,,,,2013-08-31,Gerente,286,6941.76,True
683,Persona|Cliente|Personal,Mary,Owens,929.417.5339x107,6825507834172,1990-10-28,398,5232667,True,514274,2024-05-24,Cajero,287,6493.11,False
684,Persona|Cliente,Bruce,King,+1-992-637-3548x02043,5603388931187,1985-12-15,399,7891703,True,630649,,,,,
685,Persona,Brian,Ferguson,680.230.0504x58860,4786523425419,1961-01-09,,,,,,,,,
686,Persona|Cliente|Personal,Mario,Goodwin,964-428-2781x6601,9281956598735,2003-04-18,400,7777942,True,915033,2020-04-26,Cajero,288,9440.72,False
687,Persona,Tanya,Williams,+1-879-471-7500x1253,2849462260161,1995-03-06,,,,,,,,,
688,Persona|Cliente,Christopher,Hamilton,9418530233,6592986479681,1981-05-05,401,5838435,True,183032,,,,,
689,Persona|Cliente|Personal,Rebecca,Mcbride,+1-212-625-2387,1880484360994,1983-02-11,402,3699709,True,457997,2017-11-04,Gerente,289,8846.32,True
690,Persona,Jennifer,Lee,001-910-487-7649x408,6396307949264,1979-02-20,,,,,,,,,
691,Persona|Cliente|Personal,Bryan,Morales,806-490-7322,4277331204087,1972-02-06,403,4986620,False,,2016-07-29,Repartidor,290,10984.08,True
692,Persona,Teresa,Davidson,(489)467-3272x9832,5933707613121,1982-12-13,,,,,,,,,
693,Persona|Personal,Sarah,Mcdonald,+1-859-806-0072x6539,7950531419917,1967-11-09,,,,,2014-10-13,Repartidor,291,5278.69,True
694,Persona,Alexa,Willis,(934)694-1138x63339,9728875647357,1990-01-05,,,,,,,,,
695,Persona,Michael,Hardy,551-977-7822,9322966903553,1992-09-22,,,,,,,,,
696,Persona,Breanna,Thompson,207.345.8108,4783309992038,1975-11-04,,,,,,,,,
697,Persona|Cliente,Katelyn,Joseph,+1-882-548-7199x0165,4367049125981,1971-02-11,404,6535973,False,,,,,,
698,Persona|Cliente|Personal,Kyle,Payne,554-220-6381x04914,8383884601751,1982-05-27,405,9042173,False,,2013-10-16,Cajero,292,6370.05,False
699,Persona|Cliente,Stephen,Walker,787-893-6994x501,5584855905568,1987-12-15,406,4089783,True,690654,,,,,
700,Persona|Cliente,Kimberly,Powers,995-348-0219x68211,2847236981153,1997-10-29,407,4333106,True,185350,,,,,
701,Persona|Personal,Victoria,Smith,225-264-8013,8363077967985,1980-10-28,,,,,2010-03-09,Gerente,293,11968.74,False
702,Persona,Mark,Perez,+1-719-928-3324,5694850963278,2005-03-09,,,,,,,,,
703,Persona|Cliente|Personal,Ronald,Boyd,+1-275-325-5813x81553,7915110928907,1998-01-26,408,9111851,False,,2017-12-22,Repartidor,294,14398.94,False
704,Persona|Cliente,Benjamin,Abbott,+1-454-488-3409x41908,4007536551717,1997-06-07,409,3918222,False,,,,,,
705,Persona|Cliente|Personal,Karen,Hendricks,481-875-6081,3012654733752,1980-07-27,410,2301504,True,396367,2010-03-22,Cajero,295,12632.05,True
706,Persona|Cliente|Personal,Donna,Jones,001-226-873-5004x107,5201085696050,1966-10-20,411,7156781,True,989328,2020-02-11,Gerente,296,12984.97,False
707,Persona|Cliente,Heidi,Thompson,001-518-970-2384x3259,1342340096878,1985-08-11,412,4402488,False,,,,,,
708,Persona|Cliente|Personal,Carla,Miranda,(388)962-8823,6395783206537,1961-07-22,413,7949986,False,,2017-05-24,Repartidor,297,11397.38,False
709,Persona|Cliente|Personal,Elizabeth,Myers,(772)364-9009,2145278588281,1979-03-27,414,2684876,True,572790,2010-08-17,Supervisor,298,6999.98,False
710,Persona,Kimberly,Stuart,9759231239,1922868679845,1999-09-01,,,,,,,,,
711,Persona,Joshua,Rodriguez,8353080402,8284468160428,1998-08-26,,,,,,,,,
712,Persona,Penny,Long,2825284375,1809929550724,1974-10-10,,,,,,,,,
713,Persona,Regina,Davis,(577)775-8986,2028868703950,2000-10-07,,,,,,,,,
714,Persona|Cliente|Personal,Stephanie,Neal,795.305.8360x76717,9211816218211,1982-11-23,415,1611823,True,993150,2011-08-29,Vendedor,299,9024.14,False
715,Persona,Gary,Peters,+1-473-205-1326,7160166635791,1960-04-27,,,,,,,,,
716,Persona,Kirk,Bray,5503606025,4384607422644,2003-08-31,,,,,,,,,
717,Persona|Cliente,Alan,Fox,001-464-323-6793,3109322990599,1971-06-16,416,2344133,False,,,,,,
718,Persona|Personal,Alexander,Bennett,204-747-5374x529,8243886001910,1967-12-22,,,,,2010-07-07,Supervisor,300,9123.72,False
719,Persona|Cliente|Personal,Eric,Garza,(928)331-1747,9376940335824,1999-06-27,417,2698726,True,128857,2020-05-25,Repartidor,301,5185.04,True
720,Persona,Darren,Moore,488.440.4186x921,1594551385192,1993-05-31,,,,,,,,,
721,Persona|Cliente|Personal,Cindy,Thomas,(437)470-4620,9354946829372,1979-05-27,418,9936407,False,,2018-10-24,Repartidor,302,4829.78,True
722,Persona|Personal,Christopher,Hayes,001-914-258-6951x548,7999921893964,1961-11-27,,,,,2014-11-18,Cajero,303,12962.2,False
723,Persona|Cliente|Personal,Michelle,Kerr,+1-907-667-0822x39490,4951245278525,1978-03-16,419,3003494,True,725001,2013-11-01,Gerente,304,10435.96,True
724,Persona,Zachary,Welch,576-642-8899x28796,3038246299532,1980-04-09,,,,,,,,,
725,Persona,Brian,Leon,001-855-512-7946x9496,7878608014736,1988-01-17,,,,,,,,,
726,Persona|Cliente|Personal,Lauren,Bell,+1-207-962-5543x1561,7777331331920,1987-09-02,420,5790680,False,,2020-08-04,Cajero,305,7215.12,True
727,Persona|Personal,Mark,Bean,937-509-6566x28704,8272807515953,2002-05-02,,,,,2017-09-06,Repartidor,306,6958.96,True
728,Persona|Cliente,Raymond,Green,986.241.5228,5408539498487,2002-08-14,421,4268331,False,,,,,,
729,Persona,Dawn,Garcia,373-895-3519x950,1753425786843,1998-11-17,,,,,,,,,
730,Persona|Cliente|Personal,Christy,Phillips,5127716839,5845549842671,1964-03-17,422,7746522,False,,2022-05-12,Vendedor,307,12267.87,True
731,Persona|Cliente|Personal,Russell,Lopez,(280)992-7922x62300,2301663858444,1992-09-12,423,1463560,True,235645,2017-03-12,Gerente,308,9885.45,True
732,Persona,Blake,Morgan,(637)250-4468,8286562962444,1961-01-23,,,,,,,,,
733,Persona|Cliente|Personal,Sarah,James,964.614.6717x65337,6713592225102,1981-01-24,424,2441466,False,,2019-02-05,Repartidor,309,7096.48,False
734,Persona,Patricia,Lopez,+1-392-226-3766x289,2827996810656,1966-09-30,,,,,,,,,
735,Persona|Cliente,Michael,Rodgers,5042464282,1977947243310,1976-04-15,425,7718392,False,,,,,,
736,Persona|Cliente,Kayla,Wilson,632-575-8777x12528,6334202882834,2000-10-20,426,4527501,True,647958,,,,,
737,Persona,Jose,Bailey,356-541-0500x8716,6197850574202,1985-04-29,,,,,,,,,
738,Persona|Cliente,Crystal,Strong,428-337-3841x040,1595304230874,2005-03-30,427,6172785,False,,,,,,
739,Persona,Brendan,Perkins,879-243-8181x736,6181693238901,1984-04-21,,,,,,,,,
740,Persona|Cliente,Lynn,Smith,795.945.4523,6008000219073,2005-04-02,428,1293187,False,,,,,,
741,Persona|Cliente,Alejandro,Hartman,(904)388-1060,3469543440625,1964-09-28,429,7302488,False,,,,,,
742,Persona,Alexis,Mendoza,500.925.5971x095,1965360706238,1993-11-15,,,,,,,,,
743,Persona|Cliente,Eric,Holmes,607.690.3634,2334473596034,1996-08-24,430,4907749,False,,,,,,
744,Persona|Cliente,Sabrina,Wiggins,214.488.2783,1601007107495,2004-11-11,431,8749968,True,767194,,,,,
745,Persona|Personal,Dawn,Wood,(260)718-5223,7079860615324,1999-03-13,,,,,2015-08-28,Gerente,310,13372.73,False
746,Persona,Jerry,Davis,+1-245-634-2608x8156,2733625177198,1992-09-01,,,,,,,,,
747,Persona|Cliente|Personal,Amanda,Tucker,952-565-0050x431,8010456612785,1968-01-26,432,6684768,False,,2014-09-14,Cajero,311,10960.83,True
748,Persona,Richard,Murphy,001-911-366-8073x703,6335703436752,1984-09-28,,,,,,,,,
749,Persona|Cliente|Personal,Jennifer,Elliott,+1-854-309-1612x26394,2943157560092,1995-07-31,433,4219058,False,,2011-08-19,Repartidor,312,5155.65,False
750,Persona,Kenneth,Smith,376-428-7769x10282,7026024522759,1995-07-22,,,,,,,,,
751,Persona|Cliente|Personal,Dana,Spencer,+1-427-618-8098x65861,8400964272532,1997-12-24,434,4396658,False,,2022-07-19,Vendedor,313,14276.5,False
752,Persona|Cliente|Personal,Jessica,Wilkinson,(853)972-3873x94684,5828428397680,1984-12-07,435,4423219,False,,2015-01-02,Cajero,314,11629.79,True
753,Persona|Cliente,Andrew,Garrett,001-782-385-8782x1587,1968541698338,1974-07-01,436,6646146,True,551002,,,,,
754,Persona,Blake,Phillips,001-431-901-1906x746,7963625160803,1984-09-09,,,,,,,,,
755,Persona|Cliente|Personal,Susan,Reid,(739)254-0840x02130,4242313041969,1978-09-06,437,9602974,True,139064,2012-10-24,Repartidor,315,6785.2,True
756,Persona|Cliente|Personal,Abigail,Kelly,705.585.1975,4720719218717,1970-03-21,438,1453787,True,717413,2010-12-17,Gerente,316,14500.69,False
757,Persona|Cliente|Personal,Nicole,Mays,607-558-7647x292,9499094840432,1995-04-05,439,4293225,False,,2024-06-25,Cajero,317,7146.44,False
758,Persona|Personal,Terri,Ballard,(915)815-9609,1477944114426,1960-07-21,,,,,2023-04-16,Cajero,318,14435.62,False
759,Persona|Cliente,Peter,Fitzpatrick,001-726-599-2440x553,5570660602644,1970-03-05,440,2007135,True,378404,,,,,
760,Persona|Cliente,Amanda,Orozco,(652)721-8876x7237,3783861636318,2003-10-08,441,2642203,False,,,,,,
761,Persona|Personal,Jean,Fox,001-965-226-6756x293,2426309907266,1987-12-13,,,,,2013-09-17,Gerente,319,12204.05,True
762,Persona|Cliente,Michelle,Ramos,541-207-7185x24308,7581873086499,1991-02-27,442,5851144,True,387195,,,,,
763,Persona|Cliente|Personal,Andrea,Gregory,518.250.0579,6054678060443,1987-03-01,443,1152006,True,478324,2017-05-10,Gerente,320,8623.41,False
764,Persona|Cliente,Ricky,Francis,+1-299-314-0589x0629,4094068702355,2003-06-20,444,3991023,True,269354,,,,,
765,Persona|Cliente|Personal,Jessica,Holmes,650-767-6555,1712562213712,1986-12-18,445,9446147,False,,2012-11-11,Cajero,321,12664.81,False
766,Persona|Cliente,Brooke,Mccarty,371-562-7456x466,5183208832635,1981-07-05,446,8569370,True,698261,,,,,
767,Persona|Cliente|Personal,Benjamin,Perkins,953.202.0730,5140345774687,1979-01-29,447,2565307,True,232073,2014-10-24,Supervisor,322,6610.09,True
768,Persona|Cliente|Personal,Brian,Collins,805.671.4973x520,9177645281726,1993-03-08,448,2322691,False,,2011-02-09,Vendedor,323,9565.68,False
769,Persona|Cliente|Personal,Brenda,Jones,758.448.1050,7823751552131,1972-08-31,449,3354718,True,998958,2013-10-13,Cajero,324,13081.9,False
770,Persona,Jennifer,Lopez,9228211382,7921984976002,1990-01-06,,,,,,,,,
771,Persona|Cliente,Tanya,Duncan,001-407-868-1486,6505571088791,1970-11-27,450,5845851,False,,,,,,
772,Persona|Cliente|Personal,Mary,Wagner,001-561-484-9092,8766409977617,1995-10-26,451,6919874,True,519405,2023-03-22,Vendedor,325,10461.81,True
773,Persona|Cliente|Personal,James,Tran,(399)643-8772,9767459578580,2005-05-16,452,7541778,True,232999,2019-06-18,Repartidor,326,9520.36,True
774,Persona|Cliente,Kristen,Oneal,(486)650-5726,7715466292170,1967-10-04,453,5341176,True,252051,,,,,
775,Persona|Cliente,Kayla,Wade,966.964.7265,6548420708785,2004-01-30,454,6827383,True,536068,,,,,
776,Persona|Cliente|Personal,Jack,Juarez,+1-714-809-8508,6215987682608,1993-05-26,455,1970139,True,271864,2011-12-26,Repartidor,327,3664.31,False
777,Persona|Cliente,Anna,Patel,610.624.8926x621,6318987044068,1989-08-06,456,2622426,False,,,,,,
778,Persona|Cliente,Natalie,Shepherd,550-407-2317,9163524354671,1989-09-29,457,7092360,True,831438,,,,,
779,Persona|Cliente|Personal,Justin,Reeves,753.579.2961,2297374403094,1993-01-17,458,2225485,True,961651,2024-09-26,Repartidor,328,14871.46,True
780,Persona,Roberto,Leon,764.513.5563x9382,7588300189650,1984-12-18,,,,,,,,,
781,Persona|Cliente|Personal,Tammy,Pitts,001-895-514-6142x616,4528977821622,1977-07-22,459,8810214,False,,2022-12-24,Gerente,329,5371.24,False
782,Persona|Cliente|Personal,Kent,Reyes,559.430.0698x914,8518755749610,1990-06-28,460,6177866,True,457266,2021-12-16,Repartidor,330,7347.92,False
783,Persona|Cliente,Cynthia,Sosa,+1-389-578-7337,1253548378811,2001-09-26,461,2108276,True,827495,,,,,
784,Persona|Cliente|Personal,Matthew,Christensen,830-758-0447x7592,6057028515331,1982-02-08,462,4448340,True,788575,2019-07-28,Vendedor,331,6860.4,False
785,Persona|Cliente,Roger,Murray,+1-561-682-4572x34057,3944162121848,1994-12-09,463,9056712,True,833159,,,,,
786,Persona|Personal,William,Wilson,(485)974-8342,7588067562940,1974-08-12,,,,,2024-06-21,Supervisor,332,12071.57,True
787,Persona,Oscar,Gross,764-248-9312x15818,8456396812910,1972-07-31,,,,,,,,,
788,Persona|Cliente,Ashley,Clark,457.247.0739x21816,2812105633905,1967-02-27,464,4209037,True,347522,,,,,
789,Persona,Latoya,Li,317.846.3049,2796658382700,1960-12-19,,,,,,,,,
790,Persona|Cliente,Christopher,Simpson,440.488.6222x402,4356052837322,1960-03-31,465,9328362,True,995859,,,,,
791,Persona|Cliente,Scott,Lee,(861)993-9017x287,3606076146229,1985-01-10,466,3175498,False,,,,,,
792,Persona|Cliente,Kellie,Wyatt,001-705-594-3370x13480,8484006474815,1972-06-19,467,5289512,False,,,,,,
793,Persona|Cliente,Wendy,Cox,760.251.1108x63993,7850850994186,1989-04-17,468,9858832,True,151793,,,,,
794,Persona,Andre,Wilkerson,5297385892,1696600941888,1976-08-06,,,,,,,,,
795,Persona,Natalie,Clarke,+1-345-533-0722x461,6005543109421,1996-06-14,,,,,,,,,
796,Persona|Cliente,Sara,Foster,472.629.7033x2091,1726226299137,1983-04-06,469,5473275,False,,,,,,
797,Persona|Cliente,Matthew,Willis,341-768-1794,8365082794589,1987-01-12,470,3328512,True,158585,,,,,
798,Persona|Cliente|Personal,John,Mccann,214-961-5621,4545882913080,1990-10-15,471,8023186,True,159351,2018-01-31,Vendedor,333,4478.71,False
799,Persona|Cliente|Personal,Zachary,Stephens,+1-600-686-3801,7958682704292,1994-06-24,472,5868614,False,,2020-11-25,Repartidor,334,13354.98,True
800,Persona|Cliente|Personal,Lauren,Davis,270-700-4009,6019125192083,1964-11-05,473,4241267,True,990955,2023-02-16,Gerente,335,3812.76,True
801,Persona|Cliente|Personal,Samuel,Bates,001-606-999-2629,8576791517699,1999-10-02,474,5132876,True,341837,2020-05-26,Supervisor,336,10648.41,True
802,Persona|Cliente|Personal,Robert,Matthews,+1-513-418-6075x4578,4262653023909,2001-11-27,475,9399812,True,935167,2018-08-08,Vendedor,337,6439.19,True
803,Persona,Eric,Edwards,+1-578-501-1639x857,5484928952767,1990-08-07,,,,,,,,,
804,Persona|Cliente|Personal,Donald,Lewis,(240)718-5251,2372040377360,2001-10-31,476,9882774,False,,2018-01-14,Supervisor,338,11400.98,True
805,Persona|Cliente|Personal,Lauren,Williams,512-438-8158x8825,7176526802177,1982-03-15,477,1753699,False,,2014-04-03,Vendedor,339,7276.13,True
806,Persona|Cliente,Mark,Hughes,001-758-737-0227x324,9520650554545,1983-03-03,478,1795564,True,172580,,,,,
807,Persona|Cliente,Erica,Olson,553-804-1030,8160562431192,1969-01-06,479,4136063,True,737123,,,,,
808,Persona|Personal,Joseph,Boyle,228.858.4134x49589,8552729863444,1973-03-12,,,,,2012-05-24,Vendedor,340,4824.53,False
809,Persona,Steven,Foster,(369)971-5415,4680274138532,2002-06-09,,,,,,,,,
810,Persona|Cliente|Personal,Kenneth,Mcconnell,(752)216-4480x906,4509002347929,1981-12-30,480,3350800,False,,2015-06-28,Gerente,341,8512.74,True
811,Persona,Rodney,George,876.414.3838,2435506506523,1967-01-16,,,,,,,,,
812,Persona|Cliente|Personal,Cindy,Hayes,451.662.7252x677,9477962066897,1990-03-06,481,6495040,True,313898,2021-06-02,Cajero,342,11352.55,False
813,Persona|Cliente,Colleen,Rodriguez,8079690881,3379150988532,2004-11-17,482,3149069,False,,,,,,
814,Persona|Cliente,William,Hernandez,(371)429-5770,3064237391746,1990-06-25,483,6932499,True,873887,,,,,
815,Persona|Cliente|Personal,Kayla,Reyes,+1-912-306-3642x55771,9690882596630,1972-01-28,484,7015556,False,,2016-08-01,Repartidor,343,4166.83,False
816,Persona|Cliente|Personal,Breanna,Terry,+1-396-444-9948x5061,9201899350860,1991-02-12,485,1546817,True,205484,2020-05-23,Supervisor,344,9766.07,False
817,Persona,Melissa,Ramirez,(466)410-0763x2185,8311888013377,1973-03-02,,,,,,,,,
818,Persona|Cliente|Personal,Monica,Daniels,001-667-673-8427x8890,4594014041704,1997-03-07,486,4312168,True,175586,2011-08-07,Cajero,345,14115.37,False
819,Persona,Walter,Dickson,(355)640-8016x829,1073706528186,1962-09-24,,,,,,,,,
820,Persona|Cliente|Personal,Karen,Shaw,+1-907-738-5045x722,2909312395979,1996-11-21,487,8051544,True,636208,2023-08-29,Gerente,346,3962.81,False
821,Persona|Cliente,Stephanie,Dixon,(237)274-8226x23343,4305622059087,1997-07-08,488,3276735,False,,,,,,
822,Persona|Cliente|Personal,Elijah,Ross,732.488.8383,7442008873598,2000-04-16,489,6791782,False,,2024-03-30,Gerente,347,10470.67,False
823,Persona|Cliente,Tommy,Howard,881-733-2500,4330121458663,1993-12-09,490,9117110,False,,,,,,
824,Persona,Zachary,Vance,(664)599-3961x414,3064214323898,1970-02-15,,,,,,,,,
825,Persona|Cliente,Kyle,Lee,(633)513-1287,9811225978341,1973-11-19,491,7501086,True,776832,,,,,
826,Persona|Personal,Brandi,Patel,(545)472-0113x02536,6584080156970,1960-03-09,,,,,2012-02-24,Repartidor,348,7596.96,False
827,Persona,Christine,Cook,458-489-7642x920,6449752371474,1975-09-15,,,,,,,,,
828,Persona|Cliente,Kenneth,West,228-496-1990x0846,1974188358095,1981-12-06,492,2209354,False,,,,,,
829,Persona|Cliente,Jacqueline,Gonzales,(599)946-4482x98902,4259218870920,1969-08-24,493,4921215,True,578730,,,,,
830,Persona|Cliente,Carl,Roberts,+1-217-753-3438,2765222354987,1974-03-13,494,7759378,False,,,,,,
831,Persona|Cliente|Personal,Brandi,Chavez,(474)684-8581x172,4301093246264,2004-12-25,495,6437260,True,218185,2013-05-20,Repartidor,349,5613.98,False
832,Persona|Cliente|Personal,Amanda,Callahan,866-764-2655x503,4409464067214,1981-05-04,496,2886419,False,,2021-02-25,Cajero,350,7727.32,True
833,Persona|Cliente|Personal,Samuel,Harris,+1-571-982-3214,7566304928614,1972-01-10,497,2353017,True,824889,2024-10-28,Cajero,351,6248.21,True
834,Persona,Patricia,Cowan,001-814-825-2984x4338,3704880105301,2004-12-08,,,,,,,,,
835,Persona|Cliente,Raymond,Simon,001-786-736-9999,1837510649068,1981-01-04,498,8763045,True,972446,,,,,
836,Persona,Michael,Burns,(541)418-5766,8198139646536,1986-07-20,,,,,,,,,
837,Persona|Cliente,Tyler,Reyes,(606)413-1725x4782,9001093705680,1960-02-28,499,1176944,False,,,,,,
838,Persona|Personal,Misty,Walker,446.460.3677,6932415317597,1975-10-15,,,,,2019-07-03,Gerente,352,5365.86,True
839,Persona|Cliente,Barbara,Mathews,473-910-4227x1197,5528294443240,1978-04-08,500,9482677,False,,,,,,
840,Persona,Sara,Frank,+1-774-418-8207x70940,4867299266794,1968-06-19,,,,,,,,,
841,Persona|Cliente|Personal,Michael,Williams,275.272.3733x46924,7382690845142,1966-05-23,501,8052324,True,103093,2016-06-19,Vendedor,353,8679.49,False
842,Persona|Cliente,Amy,Smith,001-727-981-6492x47090,5052896883923,1971-01-10,502,3197204,False,,,,,,
843,Persona|Cliente|Personal,Allen,Monroe,(302)961-2668,8513578603691,1992-05-11,503,9755598,True,887483,2019-07-22,Cajero,354,6406.5,False
844,Persona|Cliente,Dustin,Nguyen,(894)413-5896x986,5493719890204,1973-08-24,504,7833728,True,638978,,,,,
845,Persona|Cliente|Personal,Shelly,Chavez,337-490-3807,6532395533998,1979-10-15,505,1315459,False,,2016-06-05,Supervisor,355,12364.2,True
846,Persona|Cliente,Amber,Wright,+1-465-860-5222x2617,2048107369996,1965-04-03,506,2193782,False,,,,,,
847,Persona|Cliente,Michael,Fuller,001-539-849-3975,1461715561961,2001-08-29,507,6520768,True,744244,,,,,
848,Persona|Cliente|Personal,Cameron,Hoffman,(722)973-3173x099,1523144106459,1964-04-25,508,5400421,True,977968,2011-10-05,Supervisor,356,4103.92,False
849,Persona|Cliente,Kimberly,Peterson,+1-412-946-5264,1633786664772,1985-12-11,509,9250986,False,,,,,,
850,Persona|Cliente|Personal,Emily,Patterson,+1-746-830-2599,5889273930546,1993-07-10,510,1287784,False,,2019-10-05,Supervisor,357,3125.97,True
851,Persona,Tracy,Gonzalez,453.429.6062,8221607983946,2000-01-01,,,,,,,,,
852,Persona|Cliente,Lisa,Allen,(396)472-2950,6635349467627,1977-05-01,511,7614534,False,,,,,,
